timestamp,machine_id,volt,rotate,pressure,vibration
2026-01-01 00:00:00,1,157.70021386051127,532.73391496299,82.28443704116735,31.830258000046747
2026-01-01 01:00:00,1,176.14557896725196,444.5977220853111,96.26678177533552,33.50127629964318
2026-01-01 02:00:00,1,178.4001126414395,452.57206628062687,98.14601531114343,31.803064766235046
2026-01-01 03:00:00,1,185.54551720745118,551.4711492786722,109.73030217134297,35.90575314020192
2026-01-01 04:00:00,1,170.85990213915903,527.1092571498676,94.21120004109282,39.853966368238154
2026-01-01 05:00:00,1,150.9474097027065,452.61233357872027,108.95471255471436,26.83141764319779
2026-01-01 06:00:00,1,162.08552917830997,444.77221480950067,99.65291602406717,19.981875617024013
2026-01-01 07:00:00,1,145.77088533509814,450.43793295366254,109.11757044238061,33.10664273037656
2026-01-01 08:00:00,1,163.51467553916473,499.02143105316964,94.66158024423953,35.39295776336409
2026-01-01 09:00:00,1,155.43255119954046,414.4652038703684,98.57067263827113,36.843850456352925
2026-01-01 10:00:00,1,166.87210689019463,474.51956885783096,120.83679311581375,36.039381945871526
2026-01-01 11:00:00,1,173.2735764395701,553.268653012018,91.34518840302195,28.78088009330287
2026-01-01 12:00:00,1,180.92333863142593,447.00144043115245,101.93533683073859,39.32140099144938
2026-01-01 13:00:00,1,172.39328029312833,536.3546525339285,113.6630240845797,39.32178449285632
2026-01-01 14:00:00,1,155.75912923772472,502.75382953735226,104.21204694436689,27.343493844625357
2026-01-01 15:00:00,1,177.65920684496515,503.1869148748395,102.06179163336073,32.80936083940557
2026-01-01 16:00:00,1,151.50320493318875,481.91697873914177,105.4453839438771,29.81904622311124
2026-01-01 17:00:00,1,175.1082568711919,436.53152953768347,84.71306818797241,39.173456598791134
2026-01-01 18:00:00,1,159.45255599917556,470.5226006786341,94.99773720571152,25.94500734074062
2026-01-01 19:00:00,1,176.0385901274388,450.82322172994736,114.98549089349547,38.01136207538128
2026-01-01 20:00:00,1,160.33863491302202,436.9270521251493,95.83817509454829,27.912205488851786
2026-01-01 21:00:00,1,184.35734997607847,480.6890792226335,110.899515328685,27.638060899276496
2026-01-01 22:00:00,1,165.29656767616666,516.1588040228899,99.01778489284781,39.130393438936345
2026-01-01 23:00:00,1,152.64053726013896,427.2121321029392,104.73307588493704,32.07893897146487
2026-01-02 00:00:00,1,169.9484299395816,405.64089189470724,,47.016340780674206
2026-01-02 01:00:00,1,163.28162323254847,476.06194400976744,103.13426686542138,24.714942590368697
2026-01-02 02:00:00,1,167.78934944376638,418.6776284573642,98.27643420332151,40.239168892346314
2026-01-02 03:00:00,1,156.1757134858625,492.41068413278197,109.7997834199629,35.41852542480763
2026-01-02 04:00:00,1,149.81839834591722,463.2303348606235,117.37316172741824,23.899592329340276
2026-01-02 05:00:00,1,160.77002290820153,455.5431869958392,102.66384989308905,37.765899230263784
2026-01-02 06:00:00,1,179.61479272708382,465.40883577760246,108.19660162812652,36.523521868653496
2026-01-02 07:00:00,1,168.27135602558127,455.12963189449647,93.71929923810474,28.524605581224147
2026-01-02 08:00:00,1,155.96351095287204,,107.78546613333859,35.64216538361211
2026-01-02 09:00:00,1,158.03833208490587,538.0759233455597,113.84879597736426,32.25482058057676
2026-01-02 10:00:00,1,155.2935689870066,479.42449289345194,111.83626014874677,35.688646030598214
2026-01-02 11:00:00,1,169.09337009596373,467.44416521827605,105.34803814992979,41.747543401608326
2026-01-02 12:00:00,1,161.13119523208618,479.8827401356985,103.72840280070896,35.443447923182816
2026-01-02 13:00:00,1,149.408994286151,409.1765665423367,93.54063042093723,34.864532621335975
2026-01-02 14:00:00,1,169.0664447068954,456.29335990584616,112.7159308512504,33.3089412726967
2026-01-02 15:00:00,1,163.73104302920953,468.0782340285798,102.77008533028527,37.54719151454565
2026-01-02 16:00:00,1,170.1844174259866,443.4221665765873,113.88718120014016,28.549688857193043
2026-01-02 17:00:00,1,164.3201531877694,465.2630894246406,93.30593756976405,33.64921820445847
2026-01-02 18:00:00,1,156.1197453139393,477.4187230125848,104.92255867806688,41.38446798919399
2026-01-02 19:00:00,1,166.60172523313742,453.4740825872541,98.56491250255513,34.72471167490045
2026-01-02 20:00:00,1,164.4624913414848,525.9525938859177,112.86069442636759,32.23014151311632
2026-01-02 21:00:00,1,158.0414617650013,385.37005835554794,97.30650768173419,29.134532613906213
2026-01-02 22:00:00,1,159.9796384659151,488.57241798017685,103.11540962190385,33.87498110908992
2026-01-02 23:00:00,1,165.52370415774843,470.45284743483825,103.27402244865975,17.86954610473107
2026-01-03 00:00:00,1,160.87661481602242,470.92052759440105,98.96777725865927,32.98508983381293
2026-01-03 01:00:00,1,,453.8666162343274,,37.51630579543808
2026-01-03 02:00:00,1,163.50647720439125,467.5671222193415,101.00569269725487,29.498285794607742
2026-01-03 03:00:00,1,162.61752432094988,484.5542259167032,106.33420391289779,36.97327004004931
2026-01-03 04:00:00,1,160.82077424787062,425.23742399298874,96.34504997844438,42.13578635838958
2026-01-03 05:00:00,1,172.53013284762943,487.7369883519024,95.60751703023095,34.093046919196524
2026-01-03 06:00:00,1,151.01286285690514,455.48251218189375,99.73624425483038,32.26662148500157
2026-01-03 07:00:00,1,173.13556902409007,425.14489584001547,94.77441281619072,27.201381289216542
2026-01-03 08:00:00,1,151.19601758665144,479.14225920688904,88.89434672386177,37.84416503851582
2026-01-03 09:00:00,1,161.1013919441192,477.2078944696655,104.27848489228958,31.90398854306968
2026-01-03 10:00:00,1,173.89434687106373,467.9983073957891,106.4504330302245,33.079259230541375
2026-01-03 11:00:00,1,166.4782935877792,484.58849628678496,103.69763050395619,29.20328189622304
2026-01-03 12:00:00,1,167.92830741900437,463.63680821277046,106.74177523223129,23.312353922266116
2026-01-03 13:00:00,1,148.91838749298046,487.5208975059823,116.60129166915378,38.25011487838382
2026-01-03 14:00:00,1,156.74504037153017,415.57846829302787,107.63936075760489,33.67190503411288
2026-01-03 15:00:00,1,169.4765918924738,478.835758108634,101.9350143892759,48.86794837379352
2026-01-03 16:00:00,1,163.50825010307418,469.22672050739203,100.72628158507978,31.15713756078935
2026-01-03 17:00:00,1,173.4708786606831,462.4189011489091,106.78541263346867,35.497836293395416
2026-01-03 18:00:00,1,175.75940833485424,489.506588725849,91.99079274073077,27.442382219057933
2026-01-03 19:00:00,1,177.65324117429898,453.49542471700084,91.13305034999473,30.726728144978843
2026-01-03 20:00:00,1,176.21580258321003,425.0928478680584,94.76590935823508,30.74078360034504
2026-01-03 21:00:00,1,151.05765097879802,433.3488459833481,89.55300718620268,31.768884078644025
2026-01-03 22:00:00,1,160.02046139612912,450.9114674341406,88.46828827657082,40.34150087860761
2026-01-03 23:00:00,1,150.27876142180835,484.5314827520568,93.09973824336095,37.41640547803527
2026-01-04 00:00:00,1,173.16953993186826,444.0171606326217,86.30814515073494,37.60375774002567
2026-01-04 01:00:00,1,182.36922184733297,489.28294506082483,,38.22362419237858
2026-01-04 02:00:00,1,171.2617648401668,445.7190269829543,96.42466050273876,37.180438894607185
2026-01-04 03:00:00,1,162.1710829053937,520.8148320198139,96.06313381128189,37.87787072867004
2026-01-04 04:00:00,1,167.0375961938889,470.30832143475243,111.1051571629888,37.52517880866478
2026-01-04 05:00:00,1,153.56154484637557,497.1412899792843,112.69779604026554,33.47259769940452
2026-01-04 06:00:00,1,161.1246578763469,451.2959859970663,101.58903990290914,37.55582457459218
2026-01-04 07:00:00,1,155.43453338440915,427.6111215387863,98.69187170045653,27.226196251033883
2026-01-04 08:00:00,1,168.84340079302294,459.7994942148066,87.65465623190549,32.381783570635086
2026-01-04 09:00:00,1,161.6850665222557,490.45338263217974,100.53496264307826,43.46845342852667
2026-01-04 10:00:00,1,158.42417786480664,472.54968696420895,100.87458607421058,32.71167922229252
2026-01-04 11:00:00,1,165.03547223032604,493.6767315665082,112.41866061660343,26.278540507355316
2026-01-04 12:00:00,1,158.5077876421354,459.06163627726113,109.2006733672056,32.34150583896091
2026-01-04 13:00:00,1,144.65946044940344,477.8042023999198,101.42835713598444,35.02357897318421
2026-01-04 14:00:00,1,153.2095875704018,534.8998500025473,99.10699271802918,33.1833368518593
2026-01-04 15:00:00,1,154.61113068210503,442.1485660289743,91.91597531032167,32.15826688542185
2026-01-04 16:00:00,1,154.0353979926303,546.7099931074724,86.58993194521743,28.483168403418667
2026-01-04 17:00:00,1,159.5970720956265,498.30583089803105,98.38781593727145,37.50463810934252
2026-01-04 18:00:00,1,153.7431774872934,476.8088258509044,115.65019968439861,29.286099165830244
2026-01-04 19:00:00,1,167.80689313915056,481.9760993395038,83.68559110040898,31.17996841197424
2026-01-04 20:00:00,1,,479.4613547015541,91.99971928514344,37.57870750890585
2026-01-04 21:00:00,1,158.8199869270531,487.33541164741894,104.713231903813,28.53134313859977
2026-01-04 22:00:00,1,171.5094967275396,439.4708281213585,91.25158405757882,29.710676205717448
2026-01-04 23:00:00,1,160.15031604156468,478.5627466400338,95.51720112933242,37.84891770630321
2026-01-05 00:00:00,1,,450.3490319692304,108.80981432907079,39.980162932560056
2026-01-05 01:00:00,1,162.66603607876814,467.1425629241868,87.50770016226113,32.137258182370296
2026-01-05 02:00:00,1,160.73781592120963,483.2552487520122,100.35045953526817,35.39495583503011
2026-01-05 03:00:00,1,178.99378593990193,456.1199760457443,97.77009272778517,27.62899457281473
2026-01-05 04:00:00,1,163.56627837944743,508.85542388435937,87.68930819477299,30.8455363092307
2026-01-05 05:00:00,1,164.01228807190247,504.4205704212783,104.76083290052686,35.80213928523829
2026-01-05 06:00:00,1,161.40975518715427,491.532568493578,109.81230205657964,25.62986226158162
2026-01-05 07:00:00,1,170.9382370552146,471.210376292588,97.45796007459583,21.959442214931062
2026-01-05 08:00:00,1,149.8493698103203,534.0990342265768,96.18948272860351,28.750977288062227
2026-01-05 09:00:00,1,159.08862348542735,448.58681673287225,102.69274004926326,41.759689535560696
2026-01-05 10:00:00,1,157.78672353834114,480.06712126723846,92.51997385839006,41.7756533553603
2026-01-05 11:00:00,1,165.54331747100437,436.8033001827513,108.93232074938909,40.174759387240705
2026-01-05 12:00:00,1,165.26744668093963,417.28807563399585,115.97922149644374,35.725433747460265
2026-01-05 13:00:00,1,175.35742602047782,455.385707318823,98.50887959044074,34.72708669078047
2026-01-05 14:00:00,1,174.78689982722207,479.67162048377367,91.6432004880425,35.48476712824434
2026-01-05 15:00:00,1,179.94822499197096,476.9701893841221,102.73295517852381,27.86210243040854
2026-01-05 16:00:00,1,149.6229921696349,452.3477446394595,99.08572981536216,34.69512481937904
2026-01-05 17:00:00,1,165.31245279160504,530.7337372835154,102.16737049591123,39.496934586382174
2026-01-05 18:00:00,1,163.25958970041412,525.3785959048246,86.73469115833434,31.18116231093549
2026-01-05 19:00:00,1,173.4832170094557,468.66110931393797,109.15010789541567,36.100151658213996
2026-01-05 20:00:00,1,173.11165288399363,496.1243399789325,107.08706245882195,41.63709808008539
2026-01-05 21:00:00,1,173.51762323387268,509.45020424769734,101.86122105859656,31.265570095243277
2026-01-05 22:00:00,1,157.0572821641403,500.9500303995618,82.19018647595176,27.638930202806208
2026-01-05 23:00:00,1,154.0203461880754,466.0002212436464,80.64636669384528,40.4684276572743
2026-01-06 00:00:00,1,169.6963020768259,544.0606867773062,110.1955867396942,39.376717800087775
2026-01-06 01:00:00,1,186.20131002383863,454.61676979124627,89.67020379431679,33.06303416186393
